listing_id,url,title,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_property_type,is_multi_unit,is_currently_rented,actual_annual_rent,yield_pct_actual,rent_multiple_years,price_per_sqm,lease_details,rent_confidence,bedrooms,floor,key_features,risk_flags,has_kitchen,is_furnished,has_private_yard,has_private_entrance,has_parking,has_elevator,has_ac,is_monthly_rental,is_shared_deed,is_long_term_lease,deed_area_sqm,license_number,plan_plot_reference,initial_verdict,initial_verdict_reason,description,review_status
6608467,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-عين-نجم-حي-حطين-مدينة-الرياض-منطقة-الرياض-6608467,"شقة للبيع في شارع عين نجم, حي حطين, مدينة الرياض, منطقة الرياض",حي حطين,شمال الرياض,1800000.0,146.0,3.0,,0.0,شقة,False,True,110000.0,6.11,16.36,12329,,عالية,3.0,,مطبخ راكب فاخر | مكيف مركزي | واجهة جنوب غربي | نادي رياضي | مسابح | لاونج | حديقة | غرفة ضيافة خاصة,,True,False,False,False,False,False,True,False,False,False,,,,Proceed,العائد الإجمالي الحالي 6.11% يحقق أو يتجاوز مستهدف حصتك (≥6.0%).,"شقة فاخرة في مجمع خوالد10 - حي حطين الثغر
- 3 غرف نوم + صالة واسعة + غرفة خادمة
- مطبخ راكب فاخر + مكيف مركزي
- مؤجرة حاليًا ب 110 ألف سنوي (دخل استثماري جاهز)
- المساحة: 146 م2 - الدور علوي - واجهة جنوب غربي
- خدمات: نادي رياضي، مسابح، لاونج، حديقة، غرفة ضيافة خاصة
السوم : مليون و 800
المطلوب : مليونين",
6746367,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-فيصب-بن-بندر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6746367,"شقة للبيع في شارع فيصب بن بندر, حي الملقا, مدينة الرياض, منطقة الرياض",حي الملقا,شمال الرياض,1350000.0,147.0,5.0,3.0,4.0,شقة,False,True,80000.0,5.93,16.88,9184,"80,000 ريال دفعة واحدة سنوياً (الدفعة القادمة بعد ستة أشهر)",عالية,3.0,2,مستودع داخلي | مطبخ راكب | مكيفات راكبة | موقف خاص خارجي | تمويل عقاري (إمكانية تحويل المديونية للمشتري) | شهادة بناء | نادي | مسبح | مجلس للاجتماعات,"تمويل عقاري قابل للتحويل للمشتري | تفاوت سعر البيع في النص (البيع مليون و 350 vs 1,350,000 ريال)",True,False,False,False,True,True,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.93% قريب من مستهدف حصتك (6.0%).,"لبيع شقة فاخرة في مشروع الماجدية 44 الراقي، بحي الملقا شمال الرياض
📍 موقع مميز قريب من طريق أنس بن مالك وطريق الملك فهد، جميع الخدمات متوفرة حولك.
⸻
✨ مواصفات الشقة:
	•	المساحة: 147 م²
	•	الدور: الثاني (يوجد مصعد)
	•	عدد الغرف: 3 غرف نوم + مجلس + صالة
	•	عدد دورات المياه: 3
	•	مستودع داخلي
	•	مطبخ راكب + مكيفات راكبة
	•	موقف خاص خارجي
	•	عمر العقار: 4 سنوات فقط
	•	عليها تمويل عقاري (إمكانية تحويل المديونية للمشتري)
       . الشقة مؤجرة ب80,000 ريال دفعة واحد بالسنة والدفعة القادمة بعد ستة اشهر 
⸻
✅ مميزات إضافية:
	•	تصميم عصري وتشطيب راقٍ من شركة الماجدية
	•	موقع استراتيجي في حي الملقا – من أرقى أحياء شمال الرياض
	•	جميع الخدمات قريبة (مدارس – مطاعم – كافيهات – مساجد – مراكز طبية)
	•	مناسبة للسكن العائلي أو الاستثمار
وموجود فيها نادي
 ومسبح ومجلس
 للاجتماعات في المجمع
عليها شهاده بناء
تقبل الكاش والبنك 
البيع مليون و 350
((الرقم يظهر عند الضغط على اتصال))",
6541128,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-بشير-البصري-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6541128,"شقة للبيع في شارع بشير البصري, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1100000.0,113.0,2.0,3.0,0.0,شقة,False,True,65000.0,5.91,16.92,9735,"65,000 ريال على دفعتين، الدفعة الثانية مستحقّة في أبريل 2026",عالية,2.0,,مطبخ بالكامل راكب | مكيفات ماندو بلس | صالة مع بلكونة مطلة على البهو الداخلي للمجمع | خدمات في المشروع تشمل نوادي رياضية ولاونجات,,True,False,False,False,False,False,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.91% قريب من مستهدف حصتك (6.0%).,"شقة جديدة للبيع في حي النرجس مشروع DARCO307


غرفتين نوم
صاله مع بلكونه مطله على البهو الداخلي للمجمع
3 دورات مياه
مطبخ بالكامل راكب
مكيفات راكبه ماندو بلس 
يوجد خدمات في المشروع نوادي رياضية ولاونجات

الشقة مؤجرة حالياً بمبلغ 65,000 على دفعتين، الدفعة الثانية تُستحق في أبريل2026",
6640576,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-دباس-بن-راشد-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6640576,"شقة للبيع في شارع دباس بن راشد, حي قرطبة, مدينة الرياض, منطقة الرياض",حي قرطبة,شرق الرياض,1300000.0,139.0,3.0,3.0,2.0,شقة,False,True,75000.0,5.77,17.33,9353,مؤجرة بعقد بمبلغ 75000 ريال دفعة واحدة مستحق بـ 1/1/2027,عالية,3.0,,تشطيبات فخمة | قريبة من جميع الخدمات | قرب من مطار الملك خالد الدولي (20 دقيقة) | قرب من جامعة الإمام محمد بن سعود (8 دقائق) | قرب من جامعة الأميرة نورة (15 دقيقة) | قرب من محطة مترو سابك (7 دقائق) | صالة | مطبخ,,True,False,False,False,False,False,False,False,False,False,,,,Review,العائد الإجمالي الحالي 5.77% قريب من مستهدف حصتك (6.0%).,"شقة للبيع بحي قرطبة عمرها سنتين وتشطيباتها فخمة قريبة من جميع الخدمات
تتكون من :
3 غرف وحده ماستر
3 دورات مياه
صالة 
مطبخ

تتميز بقربها من المواقع الحيوية
مطار الملك خالد الدولي : 20 دقيقة
جامعة الامام محمد بن سعود : 8 دقائق
جامعة الاميرة نورة : 15 دقيقة
محطة مترو سابك : 7 دقائق

مؤجرة بعقد بمبلغ ( 75000 ﷼ ) دفعه وحده مستحقّه بـ 1/1/2027",
6629228,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الربيع-حي-النرجس-الرياض-منطقة-الرياض-6629228,"شقة للبيع في شارع الربيع, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1400000.0,144.68,3.0,4.0,1.0,شقة,False,True,80000.0,5.71,17.5,9677,,عالية,3.0,,دخول ذكي | كاميرات مراقبة | موقف سيارة | مطبخ راكب | مكيفات راكبة | ضمانات هيكل إنشائي 10 سنوات | ضمانات لوحات توزيع 25 سنة,,True,False,False,False,True,False,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.71% قريب من مستهدف حصتك (6.0%).,"شقة للبيع بحي النرجس جنوب طريق الملك سلمان مجمع العجلان ريفييرا
33 المساحة 144,68 م العمر سنه دخول ذكي ، كاميرات مراقبه

مؤجرة حاليا بمبلغ : 80 الف في السنة دفعتين

3 غرف نوم
1 تراس 
1 غرفة خادمة
1 صاله
1 مجلس
4 دورات مياه
موقف سيارة
مطبخ راكب
مكيفات راكبه


الضمانات
الهيكل الانشائي 10 سنوات
لوحات التوزيع - القواطع - أسلاك وكيابل 25 سنة سخان الخزف السعودي 5 سنوات
أنابيب القبلان 15سنة
السيفونات - الخلاطات 5 سنوات
أفياش ومفاتيح ليجراند - ماج 25 سنة عيون التهاني العزل 10 سنوات
المصعد (المكينه - باقي المعدات) 10 سنوات
الخزانات 10 سنوات
سمارت هوم 3 سنوات


💵 السعر: 1،400,000 *البيع كاش فقط*",
6746095,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-الرياضي-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6746095,"شقة للبيع في شارع الرياضي, حي الخليج, مدينة الرياض, منطقة الرياض",حي الخليج,شرق الرياض,700000.0,78.06,3.0,,10.0,شقة,False,True,40000.0,5.71,17.5,8967,"دفع 10,000 ريال كل 3 أشهر عبر منصة إيجار المعتمدة",عالية,,,صك إلكتروني | مصعد (أصنصير) يخدم العقار | شارع عرض 8 أمتار | بيئة سكنية هادئة وجيران طيبون (ضابط، دكتور، معلم) | موقع في حي الخليج,تعارض في مساحة العقار بين البيانات المسجلة (157 م²) والوصف (78.06 م²) | عدد الحمامات غير متوفر في الوصف,False,False,False,False,False,True,False,False,False,False,,,,Review,العائد الإجمالي الحالي 5.71% قريب من مستهدف حصتك (6.0%).,"تفاصيل العقار بشكل مختصر:

* شقة تمليك بصك إلكتروني.
* مساحة الوحدة: 78.06 م².
* تقع على شارع بعرض 8 أمتار.
* حدود الشقة:
    * شمالاً: شقة رقم 4 + منور + المصعد.
    * جنوباً: جار.
    * شرقاً: توزيع شقق + شقة رقم 6 + منور.
    * غرباً: شارع عرض 8م.
* يوجد مصعد (أصنصير) يخدم العقار.

مميزات إضافية:

* العقار في بيئة سكنية هادئة وجيران طيبون ومتعلمون، ومنهم ضابط ودكتور ومعلم.
* عدد الشقق المأهولة حالياً 4 شقق، ومع هذه الشقة يصبح العدد 5 شقق.
* الشقة مؤجرة حالياً بقيمة 40,000 ريا ل سنوياً.
* يتم سداد الإيجار بمبلغ 10,000 ريال كل 3 أشهر عبر منصة إيجار المعتمدة.
* العقار مناسب للسكن أو الاستثمار مع وجود مستأجر قائم وانتظام في السداد.
* البيع 700,000
* https://maps.app.goo.gl/NTnxSmEVNpU5QAUN9?g_st=ac",
6654766,https://sa.aqar.fm/شقق-للبيع/الرياض/وسط-الرياض/حي-جرير/طريق-النهضة-حي-جرير-الرياض-منطقة-الرياض-6654766,"شقة للبيع في شارع أبي الحرم الكاتب, حي جرير, مدينة الرياض, منطقة الرياض",حي جرير,وسط الرياض,1240000.0,115.0,2.0,3.0,1.0,شقة,False,True,70000.0,5.65,17.71,10783,,عالية,2.0,,بلكونة بإطلالة على المسبح | مكيفة بالكامل | مطبخ راكب (5 أجهزة) | مصاعد | أندية ولاونجات خاصة للسكان | محلات تجارية داخل المشروع | كافيه ومحل شاهي (قيد التشغيل) | موقع بجوار المترو | قرب حديقة طريق النهضة | قرب مشروع Seven,,True,False,False,False,False,True,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.65% قريب من مستهدف حصتك (6.0%).,"🔥 شقة استثمارية بعائد 70 ألف سنويًا | حي جرير – بجوار المترو  

فرصة نادرة تجمع بين السكن الراقي + دخل ثابت جاهز داخل مشروع مميز شرق الرياض ✨  

💰 الدخل الحالي: 70,000 ريال سنويًا (مؤجرة)  

━━━━━━━━━━━━━━━  
📐 تفاصيل الشقة:  
- المساحة: 115 م  
- غرفتين ماستر  
- صالة واسعة  
- 3 دورات مياه  
- بلكونة بإطلالة على المسبح  
- مكيفة بالكامل  
- مطبخ راكب (5 أجهزة)  

━━━━━━━━━━━━━━━  
🏢 مميزات المشروع:  
- مصاعد  
- أندية ولاونجات خاصة للسكان  
- محلات تجارية داخل المشروع  
- كافيه ومحل شاهي (قيد التشغيل)  
- بيئة حديثة ومتكاملة  

━━━━━━━━━━━━━━━  
📍 الموقع (ميزة قوية جدًا):  
- بجوار محطة المترو 🚇  
- مقابل حديقة طريق النهضة 🌳  
- مقابل مشروع Seven 🎡  
- 4 دقائق عن طريق خريص  
- 6 دقائق عن الدائري الشرقي  
- 10 دقائق عن مستشفى قوى الأمن  

━━━━━━━━━━━━━━━  
📈 موقع واعد بنمو استثماري عالي  

💵 السعر: 1,240,000 ريال  
━━━━━━━━━━━━",
6642869,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-عرقة/شارع-الفوانيس-حي-عرقة-الرياض-منطقة-الرياض-6642869,"شقة للبيع في شارع الفوانيس, حي عرقة, مدينة الرياض, منطقة الرياض",حي عرقة,غرب الرياض,1650000.0,160.0,4.0,2.0,2.0,شقة,False,True,92000.0,5.58,17.93,10312,,عالية,4.0,2,مكيفات | مطبخ راكب | خزان مياه مستقل | عداد كهرباء مستقل | موقف سيارة خاص | حوش خارجي,,True,False,True,False,True,False,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.58% قريب من مستهدف حصتك (6.0%).,"للبيع شقه دورين 

مساحة 160م

الدور الأول
مجلس + صاله + مطبخ + غرفه عاملة + حوش خارجي + دورتين مياه

الدور الثاني 

٣ غرف نوم ماستر + صاله 

مكيفات + مطبخ راكب
خزان مياه مستقل 
عداد كهرباء مستقل
موقف سيارة خاص

مؤجرة سنوي ٩٢ الف 

قريبة من منطقه السفارات
قريبة مشروع مسك الخيرية
قريبة من مشروع الدرعية
محطة الباص تبعد اقل من 500م
اقرب محطة مترو جامعة الملك سعود تبعد 7 كم
قريبة من افضل المدارس في الرياض مدارس مسك ومدارس الرياض وابن خلدون والرواد وغيرها

البيع بدون سعي السعر قابل للتفاوض

Duplex Apartment for Sale

Area: 160 m²

First Floor:
	•	Majlis (guest sitting room)
	•	Living room
	•	Kitchen
	•	Maid’s room
	•	Private outdoor yard
	•	2 bathrooms

Second Floor:
	•	3 master bedrooms
	•	Living room

Features:
	•	Air conditioners installed
	•	kitchen Installed
	•	Independent water tank
	•	Independent electricity meter
	•	Private parking space

Current Rental Income: SAR 92,000 per year

Location Advantages:

             •	Close to the Diplomatic district.
	•	Close to the Misk Foundation project
	•	Near the Diriyah Gate Project
	•	Bus station less than 500 m away
	•	Nearest metro station: King Saud University Metro Station (7 km)
	•	Close to top schools in Riyadh such as Misk Schools, Riyadh Schools, Ibn Khaldun Schools, and Al Rowad International Schools.",
6710763,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الياسمين/شارع-الفرعة-حي-الياسمين-مدينة-الرياض-منطقة-الرياض-6710763,"شقة للبيع في شارع الفرعة, حي الياسمين, مدينة الرياض, منطقة الرياض",حي الياسمين,شمال الرياض,1600000.0,106.0,3.0,3.0,3.0,شقة,False,True,85000.0,5.31,18.82,15094,عقد سنوي بمبلغ 85000 ريال,عالية,3.0,أرضي,صالة واسعة | مطبخ (راكب) | تكييف مخفي | دور أرضي | موقف خاص مقابل البوابة (مظلل) | حدائق | منطقة ضيافة | لاونج | حضانة أطفال | نادي رياضي للرجال | نادي رياضي للنساء (وقت اللياقة),,True,False,False,False,True,False,True,False,False,False,,,,Review,العائد الإجمالي الحالي 5.31% قريب من مستهدف حصتك (6.0%).,"للبيع شقة في مجمع الماجدية 124 حي الياسمين شارع الفرعة

مكونة من ٣ غرف نوم وحدة منها ماستر 
٣ دورات مياه
صالة واسعة
مطبخ (راكب)
تكييف مخفي

دور ارضي
موقف خاص مقابل البوابة (مظلل)
المجمع قريب من جميع الخدمات والأماكن الحيوية وأهم الشوارع الرئيسية (الملك فهد - الملك عبدالعزيز - الملك سلمان - أنس بن مالك) 
المجمع يحتوي على مرافق عامة حدائق ومنطقة ضيافة ولاونج وحضانة اطفال ونادي رياضي للرجال واخر للنساء (وقت اللياقة)
الشقة مؤجرة بعقد سنوي بمبلغ ٨٥,٠٠٠ ريال

للاستفسار 0555070005",
6769889,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-مرات-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6769889,"شقة للبيع في شارع مرات, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",حي ظهرة لبن,غرب الرياض,780000.0,125.0,2.0,3.0,2.0,شقة,False,True,37000.0,4.74,21.08,6240,,عالية,2.0,,واجهة شرقية | مدخل مشترك | مطبخ | مجلس | صالة | مرهونة للبنك,مرهونة للبنك | مدخل مشترك,True,False,False,False,False,False,False,False,False,False,,,,Reject,العائد الإجمالي الحالي 4.74% أقل بوضوح من مستهدف حصتك (6.0%).,"🏡للبيع شقة مرهونة للبنك 

     عمر العقار سنتين 

📍حي : ظهرة لبن

📐 المساحة : 125

📍 شارع : 30

▪️الواجهة شرقية


🔹 تفاصيل العقار  :

▪️مدخل مشترك

▪️مطبخ 

▪️مجلس

▪️صالة

▪️عدد الغرف : 2

▪️عدد دورات المياة : 3

  مؤجرة ب37 الف بالسنه

💰 السعر : 780.000 الف",
6722819,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القدس/شارع-أحمد-بن-محمد-السديري-حي-القدس-مدينة-الرياض-منطقة-الرياض-6722819,"شقة للبيع في شارع أحمد بن محمد السديري, حي القدس, مدينة الرياض, منطقة الرياض",حي القدس,شرق الرياض,1300000.0,146.0,3.0,3.0,2.0,شقة,False,True,60000.0,4.62,21.67,8904,"دفعة واحدة 60,000 ريال سنويًا، ينتهي الإيجار في 1-6-2026",عالية,3.0,1,موقف خاص | اشتراك باتحاد الملاك ومدفوع رسوم صيانة المصعد ونظافة الأماكن المشتركة | مطبخ فاخر مفتوح مع ثلاجة، فريزر، غسالة أطباق LG، بوتقاز، فرن، مايكرويف ألبا، أنبوبة غاز، فلتر مياه نقي | مكيفات GREE في جميع أنحاء الشقة | بوابات شتر كهربائية لجميع غرف النوم | مجلس رجال,إيجار قائم حتى 1-6-2026 قد يؤثر على القدرة على الإشغال الفوري,True,False,False,False,True,True,True,False,False,False,,,,Reject,العائد الإجمالي الحالي 4.62% أقل بوضوح من مستهدف حصتك (6.0%).,"شقة للبيع حي القدس شارع أحمد بن محمد السديري
الدور الأول الشقة رقم 6

المواصفات
* 3 غرف نوم واحدة منها ماستر و صالة ومجلس رجال ومطبخ.
* ⁠3 دورات مياه.
* موقف خاص.
* اشتراك باتحاد الملاك ومدفوع رسوم صيانة المصعد ونظافة الأماكن المشتركة.
* مطبخ فاخر مفتوح على الصالة له عدد مروحتين شفط مشتمل على ثلاجة وفريزة وغسالة أطباق نوع LG وبوتقاز وفرن ومايكرويف نوع ألبا الإيطالية وأنبوبة غاز وفلتر مياه نقي.
* مكيفات GREE جميع الشقة.
* بوابات شتر كهربائية لجميع غرف النوم.
* ⁠الشقة مؤجرة بقيمة ٦٠ ألف بالسنة دفعة واحدة ويحل الاجار في ١-٦-٢٠٢٦ م",
6718234,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القدس/شارع-أحمد-بن-محمد-السديري-حي-القدس-مدينة-الرياض-منطقة-الرياض-6718234,"شقة للبيع في شارع أحمد بن محمد السديري, حي القدس, مدينة الرياض, منطقة الرياض",حي القدس,شرق الرياض,1300000.0,146.0,3.0,3.0,5.0,شقة,False,True,60000.0,4.62,21.67,8904,دفعه واحدة,عالية,3.0,1,موقف خاص | مكيفات GREE | مطبخ فاخر مع أجهزة LG وألبا | بوابات شتر كهربائية,,True,False,False,False,True,True,True,False,False,False,,,,Reject,العائد الإجمالي الحالي 4.62% أقل بوضوح من مستهدف حصتك (6.0%).,"شقة بحي القدس 
الدور الأول 

المواصفات
* 3 غرف نوم واحدة منها ماستر و صالة ومجلس رجال ومطبخ.
* ⁠3 دورات مياه.
* موقف خاص.
* اشتراك باتحاد الملاك ومدفوع رسوم صيانة المصعد ونظافة الأماكن المشتركة.
* مطبخ فاخر مفتوح على الصالة له عدد مروحتين شفط مشتمل على ثلاجة وفريزة وغسالة أطباق نوع LG وبوتقاز وفرن ومايكرويف نوع ألبا الإيطالية وأنبوبة غاز وفلتر مياه نقي.
* مكيفات GREE جميع الشقة.
* بوابات شتر كهربائية لجميع غرف النوم.
* ⁠الشقة مؤجرة بقيمة ٦٠ ألف بالسنة دفعه واحده


**** نسعد بإستقبال عروضكم بالبيع او الايجار ****",
6359158,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-بريدة-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6359158,"شقة للبيع في شارع بريدة, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",ضاحية لبن,غرب الرياض,750000.0,177.0,5.0,3.0,5.0,شقة,False,True,30000.0,4.0,25.0,4237,مؤجرة الآن ب 30 ألف سنوي مرهونة لبنك الراجحي بمبلغ السداد المبكر 596 ألف,عالية,3.0,2,قريبة من نادي الرياض | قريبة من جميع الخدمات | المطبخ راكب | المكيفات راكبة 24 بارد فقط | الدور الثاني | مرهونة لبنك الراجحي,مرهونة لبنك الراجحي,True,False,False,False,False,False,True,False,False,False,,,,Reject,العائد الإجمالي الحالي 4.00% أقل بوضوح من مستهدف حصتك (6.0%).,"للبيع شقة بالرياض ضاحية لبن
 قريبة من نادي الرياض 
وقريبه من جميع الخدمات 
مساحتها ١٧٧م 
الدور الثاني
 مؤجرة الان ب ٣٠ الف سنوي مرهونه لبنك الراجحي بمبلغ السداد المبكر ٥٩٦ الف 
تتكون من مجلس ومقلط وصالة وثلاث غرف نوم وحدة منها ماستر ثلاث دورات مياة 
المطبخ راكب 
المكيفات راكبه ٢٤ بارد  فقط 

البيع 750 الف. من غير الضريبة والسعي ..


يسعدنا في رمضاء استقبال اتصالاتكم والرد على استفساراتكم 
كم يسرنا التسويق لعقاراتكم .. لا تتوددوا بالتواصل معنا ..",
6596605,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروضة/شارع-عبادة-بن-الصامت-حي-الروضة-مدينة-الرياض-منطقة-الرياض-6596605,"شقة للبيع في شارع عبادة بن الصامت, حي الروضة, مدينة الرياض, منطقة الرياض",حي الروضة,شرق الرياض,1150000.0,148.0,3.0,3.0,2.0,شقة,False,True,108000.0,9.39,10.65,7770,"عقد شهري بقيمة 9,000 ريال",عالية,3.0,,صالة فسيحة | مطبخ راكب | مكيفات راكبة | دخول ذكي | مفروشة بالكامل | ديكورات وتشطيبات راقية | موقع متميز بحي الروضة | قريب جدًا من طريق خريص,مرهونية للبنك,True,True,False,False,False,False,True,True,False,False,,,,Proceed,العائد الإجمالي الحالي 9.39% يحقق أو يتجاوز مستهدف حصتك (≥6.0%).,"‎📍 شقة فاخرة للبيع بحي الروضة – فرصة استثمارية جاهزة بدخل ثابت

‎للبيع شقة فاخرة مؤجرة حاليًا بعقد شهري بقيمة 9,000 ريال، والعقد موثّق في منصة إيجار.
‎الشقة تتميز بموقعها المميز وقربها من طريق خريص والشوارع الرئيسية ومحطة المترو، كما تقع بالقرب من جميع الخدمات الحيوية (المدارس، المساجد، الأسواق، والمطاعم).

‎🔹 تفاصيل الشقة:
‎	•	3 غرف نوم (إحداها ماستر)
‎	•	3 دورات مياه
‎	•	صالة فسيحة
‎	•	مطبخ راكب
‎	•	مكيفات راكبة
‎	•	دخول ذكي
‎	•	مفروشة بالكامل
‎	•	ديكورات وتشطيبات راقية

‎🔹 الموقع والمميزات:
‎	•	موقع متميز بحي الروضة
‎	•	قريب جدًا من طريق خريص
‎	•	حي راقٍ وهادئ ومناسب للسكن أو الاستثمار

‎💰 تفاصيل البيع:
‎	•	البيع كاش فقط لكون العقار مرهونًا لبنك
‎	•	مؤجرة حاليًا بعقد موثّق يدر دخلًا شهريًا ثابتًا

‎🏷️ فرصة مميزة لمن يبحث عن استثمار جاهز بعائد شهري مضمون",الإيجار شهري/متجدد
6638758,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المنار/شارع-إدريس-السنوسي-حي-المنار-مدينة-الرياض-منطقة-الرياض-6638758,"شقة للبيع في شارع إدريس السنوسي, حي المنار, مدينة الرياض, منطقة الرياض",حي المنار,شرق الرياض,840000.0,136.0,2.0,2.0,0.0,شقة,False,True,72000.0,8.57,11.67,6176,مؤجرة ب 72000 ريال سنويًا، دفع شهري 6000 ريال,عالية,2.0,,,,False,False,False,False,False,False,False,True,False,False,,,,Proceed,العائد الإجمالي الحالي 8.57% يحقق أو يتجاوز مستهدف حصتك (≥6.0%).,"شقة للبيع موقع مميزة في جميع الخدمات بحي المنار

عبارة عن غرفتين و صالة ودورتين مياة 

مؤجرة ب ٧٢ الف سنوي دفع شهري ٦٠٠٠ ريال 

ملاحظة البيع كاش فقط

للمعاينة / التنسيق مسبقاً",الإيجار شهري/متجدد
6758192,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-ظلم-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6758192,"شقة للبيع في شارع ظلم, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1150000.0,144.5,3.0,0.0,2.0,شقة,True,True,42000.0,3.65,27.38,7958,,عالية,2.0,,مؤثثة | حوش خاص | قسمين | شهادة إتمام البناء,مؤجرة | تقسيم داخلي,True,True,True,False,False,False,False,True,False,False,,,,Reject,العائد الإجمالي الحالي 3.65% أقل بوضوح من مستهدف حصتك (6.0%).,"💠للبيع شقة مؤثثة مؤجرة💠

▫️الشقة مكونة من قسمين▫️

▫️المساحة:144.5م▫️

—القسم الأول—
-غرفة نوم ماستر 🛏️
-صالة 🛋️
-مطبخ 🍴

—القسم الثاني—
-غرفة نوم 🛏️
-صالة ومطبخ(استديو)
-حوش خاص 🪴

—الضمانات—
-يرجد شهادة اتمام البناء 📜
الضمانات تبدا من سنة الى ١٥ سنة 
 ▫️قيمة الايجار▫️
 القسم الأول:
متاحة
القسم الثاني:
-3500 ريال في الشهر
السعر:
1,150,000",الإيجار شهري/متجدد
6552752,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-خالد-بن-العاص-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6552752,"شقة للبيع في شارع خالد بن العاص, حي النرجس, مدينة الرياض, منطقة الرياض",حي النرجس,شمال الرياض,1300000.0,162.0,3.0,3.0,0.0,شقة,False,True,,,,8025,,لا يوجد رقم,3.0,,عرض الشارع: 25م | بلكونة | موقف قبو مخصص للشقة | نادي + لاونج | دخول ذكي بنظام تحكم بالبوابة الخارجية | تكييف كامل راكب | مستودع مطبخ راكب كامل بأجهزته,العقار مؤجر حالياً | عمر العقار غير محدد بدقة,True,False,False,False,True,False,True,False,False,False,,7200843078,,Review,بيانات ناقصة - لا يوجد رقم إيجار موثوق كافٍ للتقييم.,"شقةللبيع حي النرجس في مدينة الرياض 
المساحة : 162م
عرض الشارع :25م 
عمر العقار : جديد 
الموصفات : ثلاث غرف غرفه ماستر 
صالة ثلاث دورات مياه مستودع مطبخ راكب كامل باجهزته 
تكييف كامل راكب 
بلكونه 
موقف قبو مخصص للشقه 
نادي +لاونج 
دخول ذكي نظام تحكم بالبوابة الخارجية 
الشقه حاليا مؤجرة للمعاينه لابد من تنسيق موعد 
التواصل :  

رقم العقد #6200796825
رقم التراخيص # 7200843078",لا يوجد إيجار رقمي موثوق
