listing_id,url,title,نوع_العقار,district,direction,price,area_sqm,rooms,bathrooms,age_years,actual_annual_rent,yield_pct,key_features,description
6824746,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-ابن-أبي-جرادة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6824746,"عمارة للبيع في شارع ابن أبي جرادة, حي المهدية, مدينة الرياض, منطقة الرياض",عمارة,حي المهدية,غرب الرياض,"3,650,000",450.0,,,3.0,,,,"عمارة سكنية للبيع في المهدية بالرياض ..

عبارة عن شقق مؤاجراة بدخل سنوي تقريبا 200,000 ريال 
((الرقم يظهر عند الضغط على اتصال))"
6658171,https://sa.aqar.fm/عمائر-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأمير-يزيد-بن-عبدالله-بن-عبدالرحمن-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6658171,"عمارة للبيع في شارع الأمير يزيد بن عبدالله بن عبدالرحمن, حي الملقا, مدينة الرياض, منطقة الرياض",عمارة,حي الملقا,شمال الرياض,"53,000,000",2117.0,,,3.0,,,مصعد,"كود العقار: 4470
فرصة استثمارية استثنائية
عمارة تجارية للبيع (مؤجرة بالكامل)
📍 الموقع:
حي الملقا | طريق الأمير يزيد بن عبدالله.
**
تفاصيل العقار:
* المساحة الإجمالية: 2117.61م²
* الوحدات التجارية: 7 معارض (مؤجرة بالكامل).
* الوحدات المكتبية: 29 مكتباً (مؤجرة بالكامل).
* واجهة العقار: جنوبية.
* عمار العقار: 3 سنوات
* عرض الشارع: 50م
**
* المرافق والخدمات:
* مواقف السيارات: 51
* المصاعد: 2 مصعد
* الكهرباء: 37 عداد
*******
لمزيد من التفاصيل والعروض نرجو زيارة موقعنا الالكتروني نفوذ التطوير nufouth.com (يتم تحديثه يومياً)
الرقم الموحد: 920010213"
6365876,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-العريجاء-الغربية/شارع-خديجة-بنت-خويلد-حي-العريجاء-الغربي-مدينة-الرياض-منطقة-الرياض-6365876,"عمارة للبيع في شارع خديجة بنت خويلد, حي العريجاء الغربي, مدينة الرياض, منطقة الرياض",عمارة,حي العريجاء الغربية,غرب الرياض,"6,800,000",600.0,,,3.0,,,دخول ذكي | كاميرات مراقبة | مؤثثة | دور أرضي,"*عمارة تجارية سكنية للبيع – موقع مميز بالقرب من الدائري*  
*تبعد دقيقة فقط عن الدائري – تقع على شارع تجاري عرض 40 م – حي هادئ ومناسب*

*المواصفات العامة:*  
- *الدخل الحالي:* *517700 ريال سنويًا*  
- العقار بالكامل مؤجر (شقق بعقود سنوية بدفع شهري – محلات بدفع كل 6 أشهر)  
- جميع الشقق مؤثثة بـ *مكيفات ومطابخ راكبة*  
- *دخول ذكي ببصمة*  
- *كاميرات مراقبة* تغطي المداخل

---

*تفاصيل المبنى:*

◼️ *الدور الأرضي:*  
- 6 فتحات تجارية (مقسم إلى محلين، كل محل 3 فتحات) – مؤجرة بالكامل  
- 4 شقق (كل شقة: غرفة + صالة + مطبخ + دورة مياه) – عدادات مستقلة

◼️ *الدور الأول:*  
- 6 شقق (كل شقة: غرفتين + صالة + مطبخ + دورة مياه)

◼️ *الدور الثاني:*  
- 4 شقق (نفس المواصفات) – عدادات كهرباء مستقلة لكل وحدة

---

*المميزات:*  
- *موقع استراتيجي* قريب من الدائري  
- حي هادئ وجاذب للسكان  
- *عائد استثماري ممتاز*  
- مؤجر بالكامل – جاهز للاستثمار

📞 *للتواصل والاستفسار:* 
0558069000  
0555296716
📍 *الموقع على الخريطة:*  
https://maps.app.goo.gl/xrNL79L54fiGQBfn6?g_st=iw"
6506446,https://sa.aqar.fm/فلل-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-الربائع-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6506446,"فيلا للبيع في شارع الربائع, حي عكاظ, مدينة الرياض, منطقة الرياض",فيلا,حي عكاظ,جنوب الرياض,"1,500,000",350.0,7.0,5.0,4.0,,,حوش خاص | سطح خاص | دور أرضي,"� للبيع فيلا درج صالة – حي عكاظ

📍 الموقع: حي عكاظ - بموقع ممتاز 
🛣 شارع: 30م غربي
📐 المساحة: 350م²
🕰 عمر العقار: 4 سنوات

✨ تفاصيل الفيلا:

🔹 الدور الأرضي:

	•	حوش واسع
	•	مدخل سيارة
	•	مشب خارجي
	•	مجلس رجال
	•	مقلط
	•	صالة
	•	غرفة كبار سن
	•	دورات مياه

🔹 الدور الأول:

	•	4 غرف نوم
	•	غرفتين ماستر
	•	صالة
	•	مطبخ

🔹 الدور الثاني:

	•	غرفتين نوم
	•	دورة مياه
	•	سطح كبير

💰 مؤجرة حالياً: 40,000 سنوي
💵 السوم: 1,500,000 ريال
🤝 البيع قريب بإذن الله

🎥 يتوفر فيديو كامل للفيلا

📞 للتواصل:
شركة رؤيتك العقارية
📱 ((رقم المعلن يظهر عند التواصل)) — أبو جنى
📱 ((رقم المعلن يظهر عند التواصل)) — أبو محمد"
6667129,https://sa.aqar.fm/فلل-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عاقل-بن-حبيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6667129,"فيلا للبيع في شارع عاقل بن حبيب, حي عكاظ, مدينة الرياض, منطقة الرياض",فيلا,حي عكاظ,جنوب الرياض,"813,000",270.0,5.0,,4.0,,,مطبخ راكب | عداد كهرباء مستقل | رهن عقاري,"#33
دور علوي + ملحق 
مدخل سيارة الدور بعداد كهرب مستقل والشقه عداد كهرب مستقل 
‎خزان ماء مشترك 
‎الدور مدخلين يتكون من مجلس ومقلط ومطبخ وصالة وثلاث غرف نوم واربع دورات مياة المطبخ راكب وجميع الضمانات مرةوده 
‎الشقه تتكون من مجلس ومطبخ وصاله  وغرفتين ودورتين مياه 
الدور مزهون للبنك الراجحي والسداد 813 سداد مبكر 
والبيت على السوم 
‎ملاحضه الشقه مؤجرة اجار شهري 1500
‎والدور مؤجر سنوي 25000 
وللمشتري الاحقية باخراجهم او استمرارهم
الدور مرهون للبنك الراجحي والسداد المبكر 813، الف 
والبيت على السوم 
وللمشتري الاحقية باخراجهم او استمرارهم علما بان عقد اجار الشقه الاكتروني وعقد اجار الدور الاكتروني بتنتهي هاذي السنه"
6718741,https://sa.aqar.fm/فلل-للبيع/الرياض/وسط-الرياض/حي-المنصورة/شارع-أبها-حي-المنصورة-مدينة-الرياض-منطقة-الرياض-6718741,"فيلا للبيع في شارع أبها, حي المنصورة, مدينة الرياض, منطقة الرياض",فيلا,حي المنصورة,وسط الرياض,"3,530,000",807.0,,5.0,4.0,,,,"للبيع فيلا على شارع تجاري 30 مؤجرة  لمدرسة باقي من العقد اقل من سنة 
مساحة الفيلا 807  حي المنصورة 
553991420
استقبل طلباتكم وعروضكم العقارية((الرقم يظهر عند الضغط على اتصال))"
6811439,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-أحمد-بن-بكر-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6811439,"فيلا للبيع في شارع أحمد بن بكر, حي الخليج, مدينة الرياض, منطقة الرياض",فيلا,حي الخليج,شرق الرياض,"1,350,000",337.0,6.0,1.0,4.0,,,حوش خاص | عداد كهرباء مستقل | مستودع | مدخل خاص,"للبيع فيلا متلاصقة حي الخليج مساحتها 337.5م درج مفصول شارع


البيع 1مليون 300الف 


 15م الصك مُسجل في التسجيل العيني ( السجل العقاري )
عبارة عن *(دور + دور + شقه)*
المحتويات 
الدور الارضي مدخل خاص وعداد كهرب مستقل
+حوش يكفي سيارة 
+ مجلس
+ مقلط
+ 3 غرف نوم
+ صالة
+ مطبخ
+ دورتين مياه
+ ملحق خارجي في الحوش مع دورة مياه
الدور الثاني عداد كهرب مشترك مع شقة الدور الثالث
+مجلس
+ مقلط
+ 3 غرف نوم
+ صالة
+ مطبخ
+ دورتين مياه
شقة في الدور الثالث
+ 2 غرف نوم
+ مجلس
+ مطبخ
+ دورتين مياه
+ خيمة
+ مستودع صغير
+ بقية حوش السطح
مجموع الاجارات 86 الف سنوياً
مؤجرة
ويوجد جامع يبعد عن موقع العقار في حي الخليج 100 متر تقدر تروح على رجليك







 بالكامل"
6721513,https://sa.aqar.fm/فلل-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-عبدالله-البواب-حي-بدر-مدينة-الرياض-منطقة-الرياض-6721513,"فيلا للبيع في شارع عبدالله البواب, حي بدر, مدينة الرياض, منطقة الرياض",فيلا,حي بدر,جنوب الرياض,"1,200,000",250.0,,5.0,4.0,,,دور أرضي | رهن عقاري,"​رقم العرض ( 3008 )
🏠 فرصة عقارية للبيع - فيلا مميزة في حي بدر (مخطط المزيني)
​نقدم لكم عرضاً لفيلا بتصميم عصري وتقسيم داخلي واسع ومريح، جاهزة للسكن والاستثمار.
​📍 تفاصيل الموقع:
​الموقع: حي بدر - مخطط المزيني.
​🏗️ مواصفات الفيلا:
​تتكون الفيلا من ثلاثة أدوار وسطحين، مقسمة كالتالي:
​الدور الأرضي: مشب خارجي + مجلس رجال + مقلط + صالة عائلية + غرفة كبار سن.
​الدور الثاني: 4 غرف نوم (منها غرفتان ماستر).
​الدور الثالث: غرفتان.
​الإضافات: سطحين.
​💰 الحالة المالية والوضع القانوني:
​الفيلا مرهونة للبنك.
​مبلغ السداد المبكر: 1,060,000 ريال.
​السوم: وصل السوم إلى 1,050,000 ريال.
​ملاحظة: المنزل مؤجر حالياً (عقد إيجار ساري)."
6777960,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-عمران-بن-السعادات-حي-البيان-مدينة-الرياض-منطقة-الرياض-6777960,"فيلا للبيع في شارع عمران بن السعادات, حي البيان, مدينة الرياض, منطقة الرياض",فيلا,حي الشرق,شرق الرياض,"2,800,000",486.0,,,4.0,,,حوش خاص | دور أرضي | قريب من الخدمات,"للبيع فيلا  دور و٣ شقق وموسس شقة رابعة بحي البيان موقعها ممتاز وقريب من جميع الخدمات والدور الأرضي عبارة عن مدخل سيارة وحوش مشب ومجلس وصالة ومقلط و٤ غرف نوم منهم غرفتين ماستر وغرفة غسيل والشقة كل شقة عبارة عن مجلس وصالة ومقلط وغرفتين نوم دورتين مياه ومطبخ والفيلا بالشقق مؤجرة بي ١٦٥٠٠٠  سنوي لايوجد فيدوهات او صور اللي يبغا يشوف الفيلا يرسلني علي وتس احدد له موعد الزيارة
المساحة 487.5
شارع 25
الواجهة جنوبية
عمرها ٤سنوات
البيع 2مليون و800"
6821908,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-الحسي-حي-القادسية-الرياض-منطقة-الرياض-6821908,فيلا للبيع في شارع جبل الحسي ، حي القادسية ، الرياض ، منطقة الرياض,فيلا,حي القادسية,شرق الرياض,"3,200,000",438.0,7.0,5.0,4.0,,,مصعد | دور أرضي,"للبيع فيلا درج داخلي 
المساحة / 437.5
الواجهة   / جنوبية
الشارع   / 20
الحي      / القادسية 
العمر    / 5 سنوات 
الدور الأرضي :
مشب و دورة مياة
 و مدخل سيارة 
مجلس + دورة مياة
مقلط صالتين 
غرفة كبار السن
 + دورة مياة 
مطبخ و مستوع
الدور الاول :
عدد 4 غرف 
( غرفين ماستر )
و صالة و دورة مياة 
الدور الثاني :
غرفتين وحده ماستر
 + غرفة غسيل و السطح 
المصعد راكبة الأبواب و
 السكك
الشقق : 
ثلاث غرف و صالة
 و مطبخ و دورتين مياة
 و مدخلين و كل شقة
 عداد مستقل 
و مؤجرةالشقق 60000 سنوي
شهادة بناء لا يوجد
الحد ٣ مليون ٤٠٠ الف
https://maps.app.goo.gl/323n2baJqZob2PTC8"
6679310,https://sa.aqar.fm/دور-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عاقل-بن-حبيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6679310,"دور للبيع في شارع عاقل بن حبيب, حي عكاظ, مدينة الرياض, منطقة الرياض",دور,حي عكاظ,جنوب الرياض,"813,000",270.0,6.0,0.0,4.0,,,مطبخ راكب | عداد كهرباء مستقل | رهن عقاري,"دور علوي + ملحق 
مدخل سيارة الدور بعداد كهرب مستقل والشقه عداد كهرب مستقل 
‎خزان ماء مشترك 
‎الدور مدخلين يتكون من مجلس ومقلط ومطبخ وصالة وثلاث غرف نوم واربع دورات مياة المطبخ راكب وجميع الضمانات مرةوده 
‎الشقه تتكون من مجلس ومطبخ وصاله  وغرفتين ودورتين مياه 
الدور مزهون للبنك الراجحي والسداد 813 سداد مبكر 
والبيت على السوم 
‎ملاحضه الشقه مؤجرة اجار شهري 1500
‎والدور مؤجر سنوي 25000 
وللمشتري الاحقية باخراجهم او استمرارهم
الدور مرهون للبنك الراجحي والسداد المبكر 813، الف 
والبيت على السوم 
وللمشتري الاحقية باخراجهم او استمرارهم علما بان عقد اجار الشقه الاكتروني وعقد اجار الدور الاكتروني بتنتهي هاذي السنه"
6667581,https://sa.aqar.fm/دور-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عاقل-بن-حبيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6667581,"دور للبيع في شارع عاقل بن حبيب, حي عكاظ, مدينة الرياض, منطقة الرياض",دور,حي عكاظ,جنوب الرياض,"813,000",270.0,,0.0,4.0,,,مطبخ راكب | عداد كهرباء مستقل | رهن عقاري,"يوجد دور وشقه للبيع 
الموقع الرياض / حي عكاظ
دور علوي + ملحق 
مدخل سيارة الدور بعداد كهرب مستقل والشقه عداد كهرب مستقل 
‎خزان ماء مشترك 
‎الدور مدخلين يتكون من مجلس ومقلط ومطبخ وصالة وثلاث غرف نوم واربع دورات مياة المطبخ راكب وجميع الضمانات موجوده 
والشقه تتكون من مجلس ومطبخ وصال
وغرفتين ودورتين مياه 
عمره البيت 4 سنوات
 
‎ملاحضه الشقه مؤجرة اجار شهري 1500
‎والدور مؤجر سنوي 25000 
وللمشتري الاحقية باخراجهم او استمرارهم
الدور مرهون للبنك الراجحي والسداد المبكر 813، الف 
والبيت على السوم 
وللمشتري الاحقية باخراجهم او استمرارهم علما بان عقد اجار الشقه الاكتروني وعقد اجار الدور الاكتروني بتنتهي هاذي السنه
للتواصل / "
6677943,https://sa.aqar.fm/دور-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عاقل-بن-حبيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6677943,"دور للبيع في شارع عاقل بن حبيب, حي عكاظ, مدينة الرياض, منطقة الرياض",دور,حي عكاظ,جنوب الرياض,"833,325",270.0,3.0,0.0,4.0,,,مطبخ راكب | عداد كهرباء مستقل | رهن عقاري,"دور علوي + ملحق 
مدخل سيارة 
الدور بعداد كهرب مستقل والشقه عداد كهرب مستقل 
‎خزان ماء مشترك 
‎
الدور مدخلين يتكون من :

مجلس ومقلط ومطبخ وصالة وثلاث غرف نوم واربع دورات مياه المطبخ راكب وجميع الضمانات متوفرة
 
‎الشقه تتكون من 
مجلس ومطبخ وصاله وغرفتين ودورتين مياه 
 
‎ملاحظة الشقه مؤجرة اجار شهري 1500
‎والدور مؤجر سنوي 25000 

الدور مرهون لبنك الراجحي والسداد المبكر 813 الف 
والبيت على السوم 
وللمشتري الاحقية باخراجهم او استمرارهم علما بان عقد اجار الشقه الاكتروني وعقد اجار الدور الاكتروني 
بتنتهي بعد اربعة اشهر"
6658757,https://sa.aqar.fm/دور-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عاقل-بن-حبيب-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6658757,"دور للبيع في شارع عاقل بن حبيب, حي عكاظ, مدينة الرياض, منطقة الرياض",دور,حي عكاظ,جنوب الرياض,"813,000",270.0,5.0,0.0,4.0,,,مطبخ راكب | عداد كهرباء مستقل | رهن عقاري,"دور علوي + ملحق 
مدخل سيارة الدور بعداد كهرب مستقل والشقه عداد كهرب مستقل 
‎خزان ماء مشترك 
‎الدور مدخلين يتكون من مجلس ومقلط ومطبخ وصالة وثلاث غرف نوم واربع دورات مياة المطبخ راكب وجميع الضمانات مرةوده 
‎الشقه تتكون من مجلس ومطبخ وصاله  وغرفتين ودورتين مياه 
الدور مزهون للبنك الراجحي والسداد 813 سداد مبكر 
والبيت على السوم 
‎ملاحضه الشقه مؤجرة اجار شهري 1500
‎والدور مؤجر سنوي 25000 
وللمشتري الاحقية باخراجهم او استمرارهم
الدور مرهون للبنك الراجحي والسداد المبكر 813، الف 
والبيت على السوم 
وللمشتري الاحقية باخراجهم او استمرارهم علما بان عقد اجار الشقه الاكتروني وعقد اجار الدور الاكتروني بتنتهي هاذي السنه.

عمر البيت 
4 سنوات 
الشارع  15 
الواجه شمالي 
السعر 813000
سداد مبكر لبنك الراجحي


للاستفسار  0533082124
ابو علي الشهري : مؤسسة رمضاء العقارية بالرياض / حي السليمانية / نسعد بخدمتكم وتسويق عقاراتكم في جميع مناطق ومحافظات المملكة سواءً بيع او شراء او تأجير"
6776338,https://sa.aqar.fm/عمائر-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-وعله-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6776338,"عمارة للبيع في شارع وعله, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",عمارة,حي ظهرة لبن,غرب الرياض,"12,000,000",900.0,,,4.0,,,مؤثثة,‏عمارة للبيع فندق أربع أدوار شقق مفروشة مؤجر شيك واحد
6731907,https://sa.aqar.fm/عمائر-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-407-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6731907,"عمارة للبيع في شارع رقم 407, حي الملقا, مدينة الرياض, منطقة الرياض",عمارة,حي الملقا,شمال الرياض,"24,500,000",1500.0,,,4.0,,,مصعد | مطبخ راكب | مكيفات راكبة | حوش خاص,"🏢 للبيع عمارة سكنية استثمارية مميزة في حي الملقا – بجوار الأفنيوز
📍 الموقع: حي الملقا – بجوار سوق الأفنيوز
📐 المساحة : 1,500 م²
🧭 الواجهة: جنوبية شرقية
▪️ جنوب: شارع عرض 36م
▪️ شرق: شارع عرض 20م
⏳ العمر: 4 سنوات
تفاصيل العمارة:
عدد الوحدات: 25 شقة مفروزة بصكوك مستقلة (25 صك).
تتكون أغلب الشقق من:
مجلس
صالة
غرفتي نوم
دورتي مياه
مطبخ راكب
مكيفات سبلت راكبة
بالإضافة إلى شقتين تتكون كل منهما من:
غرفة نوم
صالة
دورة مياه
حوش خاص
مميزات العقار: 
✅ مؤجرة بالكامل بعقود إلكترونية مستقلة لكل شقة
✅ الدخل(1.4880.000)﷼
✅ عدد 2 مصعد
✅ بدروم مخصص للمواقف
✅ مطابخ راكبة
✅ مكيفات سبلت راكبة

◾ إتمام البناء متطلب الدفاع المدني فقط.

سعر البيع 24.500.000﷼"
6742171,https://sa.aqar.fm/عمائر-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-محمد-أبي-عبدالله-الموروي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6742171,"عمارة للبيع في شارع محمد أبي عبدالله الموروي, حي الرمال, مدينة الرياض, منطقة الرياض",عمارة,حي الرمال,شرق الرياض,"13,000,000",1157.0,,,4.0,,,,"عمارة سكنية للبيع 🔴
المساحة 1157م
عدد الشقق 14 شقة 
العمارة مؤجرة بالكامل
العمارة مكونة دور ارضي ودور اول ودور ثاني وملحق 
مساحة الشقق تبدا من (١٢٦ م الى ١٧٨ م) 
عدد الغرف (٥٢) غرفة 
الموقع مميز في حي الرمال غرب طريق الجنادرية وقريبة من طريق الامير محمد بن سلمان وقريبة من مطار الملك خالد الدولي"
6845243,https://sa.aqar.fm/عمائر-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-عرفات-حي-بدر-مدينة-الرياض-منطقة-الرياض-6845243,"عمارة للبيع في شارع عرفات, حي بدر, مدينة الرياض, منطقة الرياض",عمارة,حي بدر,جنوب الرياض,"8,500,000",690.0,,,4.0,,,,"للبيع :  عمارة تجارية 

بمدينة الرياض ( حي بدر ) 

مساحتها : 1,380 م٢

العمر : ٤ سنوات 

تقع بجوار بنك الرياض على شارع : 

60 شمالي (طريق عرفات)
بطول / 46 متر X عمق 30 متر

عدد ( 8 )  (صالات ميزانين) إجمالي المسطحات : 1,410 م٢
 الصالات تم تأجير  كل وحده : ب 65,000


عدد ( 4 )  (شقة مكتبية) بمساحة إجمالية : 414 م٢ مؤجرة بعقد واحد : ب 90,000

إجمالي الدخل : 610,000 

السوم : 7,000,000
والبيع قريب إن شاء الله"
6832624,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-المنيزلة-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6832624,"فيلا للبيع في شارع المنيزلة, حي ظهرة لبن, مدينة الرياض, منطقة الرياض",فيلا,حي ظهرة لبن,غرب الرياض,"2,600,000",450.0,,,5.0,,,مطبخ راكب,"للبيع او الايجار 
 فيلا حي لبن 
درج صاله 
المساحة 450م٢
الدور الارضي
 مشب + مجلس رجال 
 ومقلط وصاله كبيرة 
 ومجلس نساء وغرفة كبار السن 
دورتين مياه
الدور الاول /
 غرفة ماستر بدورة مياة 
 وغرفتين بينهم دورة مياه
الدور الثاني / 
غرفة غسيل ودورة مياه وسطحين
( مطبخ راكب + 5 مكيفات اسبليت ) 
( يوجد شقتين مؤجرة مع الفيلا في حال البيع )"
6666344,https://sa.aqar.fm/فلل-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أحمد-بن-تاج-الدين-حي-طويق-مدينة-الرياض-منطقة-الرياض-6666344,"فيلا للبيع في شارع أحمد بن تاج الدين, حي طويق, مدينة الرياض, منطقة الرياض",فيلا,حي طويق,غرب الرياض,"2,000,000",250.0,7.0,5.0,5.0,,,سطح خاص | غرفة خادمة,"📍 موقع مميز خلف أسواق التميمي مباشرة وعلى مقربة من جميع الخدمات.

 عمر العقار 5 سنوات
 مدخلان مستقلان
 عدادات كهرباء مستقلة
 الفيلا مؤجرة حالياً بدخل استثماري

مواصفات الفيلا:
مجلس، مقلط، صالة، مطبخ، 4 غرف نوم، غرفة خادمة، مدخل سيارة وسطح.

مواصفات الشقة:
مجلس، صالة، غرفتين نوم، مطبخ، سطح خاص.
عرض الفيلا : ١٠م على الشارع
عرض الشارع : ٢٠م


عليها سوم : 1,600,000

يوجد التزام بنكي، وقيمة السداد المبكر تقريباً 1,230,000 ريال.

📞 للتواصل:
053302440"
6791248,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-جمال-الدين-الدميري-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6791248,"فيلا للبيع في شارع جمال الدين الدميري, حي الرمال, مدينة الرياض, منطقة الرياض",فيلا,حي الرمال,شرق الرياض,"3,000,000",472.0,6.0,4.0,5.0,,,,"الروابط العقارية للتسويق والتطوير العقاري 

  للبيع فيلا مميزة بحي الرمال
📍 نافذة على طريق الجنادرية

فرصة لامتلاك فيلا واسعة مع شقتين مستقلتين في موقع مميز، مناسبة للسكن والاستثمار.

المساحة: 472.5 م²
عرض الشارع: 25 متر
مواصفات الفيلا:
▪️ مجلس
▪️ مشب
▪️ مقلط
▪️ صالة واسعة
▪️ غرفة كبار سن
▪️ غرفة نوم ماستر
▪️ غرفتا نوم بحمام مشترك
▪️ غرفة سائق

سعر البيع للفيلا فقط : 1,650,000ريال


الشقق (عدد 2):
3 غرف وصالة لكل شقة ومؤجرة 
سعر الشقه الوحدة ٨٠٠ الف 

فرصة مميزة مع إمكانية الاستفادة من دخل الشقق، وقريبة من طريق الجنادرية وسهولة الوصول إلى الخدمات والطرق الرئيسية.

📞 للتواصل عمر / ((الرقم يظهر عند الضغط على اتصال)) 

📍 مقر الشركة الروابط العقارية - حي المونسية - طريق الصحابة"
6618655,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-رقم-483-حي-المونسية-الرياض-منطقة-الرياض-6618655,"فيلا للبيع في شارع رقم 483, حي المونسية, مدينة الرياض, منطقة الرياض",فيلا,حي المونسية,شرق الرياض,"2,800,000",300.0,6.0,5.0,5.0,,,,فله للبيع في حي المونسية عليها بنك مؤجرة بالكامل
6654402,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-محمد-بن-أحمد-الغزوي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6654402,"فيلا للبيع في شارع محمد بن أحمد الغزوي, حي الرمال, مدينة الرياض, منطقة الرياض",فيلا,حي الرمال,شرق الرياض,"1,900,000",272.0,,5.0,5.0,,,حوش خاص | رهن عقاري,"فيلا دوبلكس للبيع مع شقتين – حي الرمال

فرصة مميزة للاستثمار والسكن 👌
فيلا دوبلكس درج داخلي + شقتين مؤجرة (دخل إضافي)

📍 الموقع: حي الرمال
💰 السعر: 1,900,000 ريال
🏦 عليها رهن للبنك: 990,000 ريال

🔹 تفاصيل الفيلا:

- المساحة: 272 م²
- الواجهة: غربية
- عمر العقار: 7 سنوات
- مدخل سيارة + حوش
- مجلس
- مقلط
- صالتين واسعة مفتوحة
- مطبخ أمريكي
- غرفة ضيوف بدورة مياه
- غرفة سائق

🔹 الدور الثاني:

- غرفة نوم ماستر بحمام (جاكوزي)
- غرفتين نوم بدورات مياه

🔹 الشقق:
✔ شقة بالدور الأول: غرفتين + صالة + مطبخ + دورتين مياه
✔ شقة بالسطح

✨ جميع الشقق مؤجرة (دخل شهري جاهز)


الدخل السنوي ايجار ١٣٩٠٠٠
---

فرصة ممتازة للسكن أو الاستثمار مع دخل ثابت
 💼
ملحوظه الموقع ليس بالدقيق"
6772132,https://sa.aqar.fm/فلل-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-سليمان-بن-داود-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6772132,"فيلا للبيع في شارع سليمان بن داود, حي الرمال, مدينة الرياض, منطقة الرياض",فيلا,حي الرمال,شرق الرياض,"2,800,000",420.0,7.0,0.0,5.0,,,مدخل خاص | دور أرضي | قريب من الخدمات,"🏡 فيلا فاخرة للبيع | درج داخلي + شقتين مستقلة بمدخل خاص.   
📍 مربع الخنيني  – الرمال

✨ مباشر مع المالك

إذا كنت تبحث عن منزل يجمع بين السكن الراقي والعائد الاستثماري، فهذه الفيلا تعد فرصة مميزة بموقع هادئ وقريب من جميع الخدمات، مع شقق مستقلة مؤجرة توفر دخلاً سنوياً.

📐 مواصفات العقار
المساحة: ٤٢٠ م²
الواجهة: شرقية
عرض الشارع: 15 متر
عمر العقار: ٥ سنوات

🏠 الدور الأرضي
✔️ مقلط خارجي
✔️ مجلس رجال
✔️ دورة مياه رجال
✔️ مقلط داخلي
✔️ صالة واسعة مفتوحة على منطقة الطعام
✔️ مطبخ
✔️ دورة مياه نساء
✔️مجلس نساء 
🛏️ الدور الثاني
✔️ صالة عائلية
✔️ غرفتين نوم مع دورة مياه مشتركة
✔️ غرفتين نوم ماستر بدورة مياه خاصة
✔️ إجمالي 4 غرف نوم

🏢 الشقة 1 
✔️ 3 غرف نوم
✔️ صالة
✔️ مطبخ
✔️ دورة مياه

🏢 الشقة ٢ 
✔️ 3 غرف نوم
✔️ صالة
✔️ مطبخ
✔️ دورة مياه

💰 مميزات استثمارية
✅ قريبة من المدارس والخدمات والمحلات والطرق الرئيسية

💵 السعر
2,800,000 ريال
نستقبل جميع عروضكم بيع او شراء او إيجار 
     **♦️داران الرمال للعقارات♦️**"
