listing_id,url,title,price,area_sqm,rooms,bathrooms,livings,age_years,district,city,direction,description,latitude,longitude,images,images_count,advertiser_name,advertiser_company,advertiser_type,created_at,published_at,last_update,views,date_scraped,published,price_text,price_was_missing,price_per_sqm,anomaly_score,is_anomaly
6700116,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-جصة-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6700116,"شقة للبيع في شارع وادي جصة, حي الصحافة, مدينة الرياض, منطقة الرياض",2300000.0,82.0,2.0,0.0,0.0,0.0,حي الصحافة,الرياض,شمال الرياض,"شقة فاخرة جديدة للبيع في برج سفانا ٢ مقابل برج رافال
عبارة عن نصف دور 
مكونات الشقة ٢ غرف نوم-صالة-مطبخ-تراس خارجي- -جاكوزي .


نستقبل عروضكم .",24.792895,46.633564,https://images.aqar.fm/webp/750x0/props/047822771_1778987926456.jpg | https://images.aqar.fm/webp/750x0/props/047822778_1778987971068.jpg | https://images.aqar.fm/webp/750x0/props/047822770_1778987971053.jpg | https://images.aqar.fm/webp/750x0/props/047822773_1778987971051.jpg | https://images.aqar.fm/webp/750x0/props/047822775_1778987971066.jpg | https://images.aqar.fm/webp/750x0/props/047822777_1778987971058.jpg | https://images.aqar.fm/webp/750x0/props/047822775_1778987971053.jpg | https://images.aqar.fm/webp/750x0/props/047822772_1778987971067.jpg | https://images.aqar.fm/webp/750x0/props/047822777_1778987971053.jpg | https://images.aqar.fm/webp/750x0/props/047822778_1778987991036.jpg | https://images.aqar.fm/webp/750x0/props/047822778_1778987991022.jpg,11.0,فهد على عبدالله الضحيان,,,2026-05-17,2026-06-15,2026-07-21,150.0,2026-07-22,,,,28048.780487804877,-0.0693372195289107,True
6649191,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-جصة-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6649191,"شقة للبيع في شارع وادي جصة, حي الصحافة, مدينة الرياض, منطقة الرياض",2300000.0,82.0,2.0,0.0,0.0,0.0,حي الصحافة,الرياض,شمال الرياض,"شقة فاخرة للبيع – سافانا 2 | الرياض
إطلالة شمالية مميزة | موقع استراتيجي

فرصة استثمارية وسكنية نادرة في أحد أرقى أبراج شمال الرياض، خلف برج رافال وعلى طريق الملك فهد، ضمن بيئة حديثة ومتكاملة.

سعر البيع: 2,300,000 ريال

تفاصيل الشقة:
	•	غرفتين نوم (منها غرفة ماستر)
	•	صالة معيشة واسعة
	•	مطبخ
	•	تراس خارجي
	•	جاكوزي خارجي
	•	موقف خاص

مميزات الشقة:
	•	إطلالة مفتوحة ومميزة
	•	تشطيب فاخر عالي الجودة
	•	تصميم عصري أنيق
	•	جلسات خارجية مريحة

مميزات الموقع:
	•	خلف برج رافال
	•	طريق الملك فهد
	•	طريق الثمامة
	•	موقع حيوي وقريب من جميع الخدمات

📍 الموقع: سافانا 2 – الرياض

للتواصل والمعاينة:
📞 +966 50 860 5772
رقم المعلن العقاري: 1100012564

⸻

English:

Luxury Apartment for Sale – Savana 2 | Riyadh
Prime North View | Strategic Location

A rare residential and investment opportunity in one of the most prestigious towers in North Riyadh, located behind Rafal Tower on King Fahd Road, offering modern living in a prime area.

Selling Price: SAR 2,300,000

Property Details:
	•	2 Bedrooms (1 Master)
	•	Spacious Living Room
	•	Kitchen
	•	Outdoor Terrace
	•	Outdoor Jacuzzi
	•	Private Parking

Apartment Features:
	•	Open and stunning view
	•	High-end luxury finishing
	•	Modern elegant design
	•	Outdoor seating area

Location Features:
	•	Behind Rafal Tower
	•	King Fahd Road
	•	Thumamah Road
	•	Prime and vibrant location

📍 Location: Savana 2 – Riyadh

For inquiries & viewing:
📞 +966 50 860 5772
Advertiser License: 1100012564",24.793076,46.633623,https://images.aqar.fm/webp/750x0/props/012208875_1775826953841.jpg | https://images.aqar.fm/webp/750x0/props/012208879_1775826953862.jpg | https://images.aqar.fm/webp/750x0/props/012208875_1775826984210.jpg | https://images.aqar.fm/webp/750x0/props/012208879_1775826984248.jpg | https://images.aqar.fm/webp/750x0/props/012208877_1775826984218.jpg | https://images.aqar.fm/webp/750x0/props/012208871_1775826984214.jpg | https://images.aqar.fm/webp/750x0/props/012208876_1775826984203.jpg | https://images.aqar.fm/webp/750x0/props/012208872_1775826984216.jpg | https://images.aqar.fm/webp/750x0/props/012208875_1775826984203.jpg | https://images.aqar.fm/webp/750x0/props/012208873_1775826984211.jpg | https://images.aqar.fm/webp/750x0/props/012208870_1775827040132.jpg | https://images.aqar.fm/webp/750x0/props/012208873_1775827040077.jpg | https://images.aqar.fm/webp/750x0/props/012208876_1775827040132.jpg | https://images.aqar.fm/webp/750x0/props/012208877_1775827040079.jpg | https://images.aqar.fm/webp/750x0/props/012208871_1775827040165.jpg | https://images.aqar.fm/webp/750x0/props/012208878_1775827040174.jpg | https://images.aqar.fm/webp/750x0/props/012208877_1775827040130.jpg | https://images.aqar.fm/webp/750x0/props/012208875_1775827040133.jpg | https://images.aqar.fm/webp/750x0/props/012208873_1775827060442.jpg | https://images.aqar.fm/webp/750x0/props/012208872_1775827060442.jpg | https://images.aqar.fm/webp/750x0/props/012208878_1775827060536.jpg | https://images.aqar.fm/webp/750x0/props/012208870_1775827060539.jpg | https://images.aqar.fm/webp/750x0/props/012208873_1775827060465.jpg | https://images.aqar.fm/webp/750x0/props/012208871_1775827060467.jpg | https://images.aqar.fm/webp/750x0/props/012208877_1775827060471.jpg | https://images.aqar.fm/webp/750x0/props/012208872_1775827060541.jpg,26.0,بدر محمد بن دخيل الصيوان,مؤسسة علم الريادة الإدارية,1.0,2026-04-10,2026-07-06,2026-07-22,171.0,2026-07-22,,,,28048.780487804877,-0.0693372195289107,True
6781863,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-جصة-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6781863,"شقة للبيع في شارع وادي جصة, حي الصحافة, مدينة الرياض, منطقة الرياض",2300000.0,82.0,2.0,2.0,2.0,0.0,حي الصحافة,الرياض,شمال الرياض,"للبيع شقة فاخرة في الدور الـ20 من أحد أرقى أبراج الرياض، بتصميم أنيق ومساحات مفتوحة تُطل على برج رافال بإطلالة بانورامية مباشرة. الشقة تتميّز بتراس واسع يحتوي على جاكوزي خاص يضفي لمسة من الرفاهية.

مواصفات الشقة:
	•	غرفتا نوم بتوزيع مريح
	•	مطبخ مجهز بالكامل
	•	صالات متعددة الاستخدام
	•	تراس كبير مع جاكوزي خارجي وإطلالة مباشرة على برج رافال

الفراغات الداخلية مصممة لتستفيد من الإضاءة الطبيعية والتهوية المثالية، لتجربة سكنية تجمع بين الراحة والفخامة.

للاستفسار:",24.793057,46.633509,https://images.aqar.fm/webp/750x0/props/006666393_1753634428388.jpg | https://images.aqar.fm/webp/750x0/props/006666394_1753634428402.jpg | https://images.aqar.fm/webp/750x0/props/006666394_1753634428385.jpg | https://images.aqar.fm/webp/750x0/props/006666390_1753634428303.jpg | https://images.aqar.fm/webp/750x0/props/006666397_1753634428397.jpg | https://images.aqar.fm/webp/750x0/props/006666398_1753634428297.jpg | https://images.aqar.fm/webp/750x0/props/006666391_1753634428381.jpg | https://images.aqar.fm/webp/750x0/props/006666392_1753634428416.jpg,8.0,عبدالله عبدالرحمن,,,2026-07-20,2026-07-20,2026-07-22,78.0,2026-07-22,,,,28048.780487804877,-0.0693372195289107,True
6757891,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/طريق-الملك-فهد-الفرعي-حي-العليا-الرياض-منطقة-الرياض-6757891,"شقة للبيع في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",2100000.0,99.0,1.0,2.0,1.0,5.0,حي العليا,الرياض,شمال الرياض,"Luxury Apartment for sale in DAMAC Fendi Tower with a wide view to Kingdom Center and King Road

شقة فاخرة للبيع في برج داماك فندي مع اطلالة على برج المملكة وطريق الملك فهد",24.70883959280802,46.67297229060532,https://images.aqar.fm/webp/750x0/props/040309363_1783847553697.png | https://images.aqar.fm/webp/750x0/props/040309365_1783849298905.jpg | https://images.aqar.fm/webp/750x0/props/040309363_1783849305198.jpg | https://images.aqar.fm/webp/750x0/props/040309364_1783849332149.jpg | https://images.aqar.fm/webp/750x0/props/040309368_1783849332157.jpg | https://images.aqar.fm/webp/750x0/props/040309368_1783849332149.jpg | https://images.aqar.fm/webp/750x0/props/040309364_1783849332159.jpg | https://images.aqar.fm/webp/750x0/props/040309367_1783849332149.jpg | https://images.aqar.fm/webp/750x0/props/040309365_1783849993798.jpg | https://images.aqar.fm/webp/750x0/props/040309361_1783849332158.jpg | https://images.aqar.fm/webp/750x0/props/040309363_1783849332161.jpg,11.0,عبدالله عبدالرحمن,,,2026-07-03,2026-07-06,2026-07-22,167.0,2026-07-22,,,,21212.121212121212,-0.06723506086674103,True
6740774,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-الفرعي-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6740774,"شقة للبيع في شارع طريق الملك فهد الفرعي, حي الصحافة, مدينة الرياض, منطقة الرياض",2000000.0,88.0,1.0,2.0,1.0,8.0,حي الصحافة,الرياض,شمال الرياض,".                  🏠 مؤسسة رمز العبرة العقارية 🏠

✨ شقة فاخرة في برج راقي للبيع ✨

فرصة مميزة للسكن الراقي داخل مجمع سكني متكامل يوفر الخصوصية والراحة والخدمات الترفيهية للعائلة 👌

📐 مساحة الشقة : 88م²

🏡 تفاصيل الشقة :
• صالة 
• غرفة نوم ماستر 
• مطبخ مجهز بالكامل
• موقف خاص بالبدروم

🏊‍♂️ مرافق البرج :
🏊🏻‍♂️ مسبح
🏋🏻‍♀️ نادي رياضي",24.792489,46.632643,https://images.aqar.fm/webp/750x0/props/049851241_1781978642287.jpg,1.0,هيا عبدالرحمن,مؤسسة رمز العبرة العقارية,1.0,2026-06-20,2026-07-20,2026-07-21,174.0,2026-07-22,,,,22727.272727272728,-0.06716395921076612,True
6556651,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-الفرعي-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6556651,"شقة للبيع في شارع طريق الملك فهد الفرعي, حي الصحافة, مدينة الرياض, منطقة الرياض",1950000.0,88.0,1.0,2.0,1.0,10.0,حي الصحافة,الرياض,شمال الرياض,"شقه للبيع في برج رافال

الدور ٤٨ 
الواجهه شمالية

يوجد لدينا شقق اخرى بالبرج سواءً بيع او ايجار",24.792546,46.632738,https://images.aqar.fm/webp/750x0/props/003302052_1769013486302.jpg | https://images.aqar.fm/webp/750x0/props/003302052_1769013486291.jpg | https://images.aqar.fm/webp/750x0/props/003302056_1769013486271.jpg | https://images.aqar.fm/webp/750x0/props/003302053_1769013486274.jpg,4.0,عمر علي عبدالرحمن القويز,مؤسسة أسس التركيب العقارية,1.0,2026-01-21,2026-01-21,2026-07-21,507.0,2026-07-22,,,,22159.090909090908,-0.06427685938104877,True
6647967,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ام-الحمام-الغربي/شارع-ام-الحمام-حي-أم-الحمام-الغربي-مدينة-الرياض-منطقة-الرياض-6647967,"شقة للبيع في شارع ام الحمام, حي أم الحمام الغربي, مدينة الرياض, منطقة الرياض",2600000.0,106.0,2.0,3.0,0.0,0.0,حي ام الحمام الغربي,الرياض,غرب الرياض,"للبيع شقة بنتهاوس فاخرة ومؤثثة بالكامل ✨

في حي أم الحمام الغربي* موقع استراتيجي قريب من:  
- الحي الدبلوماسي  
- طريق الملك خالد  
- جامعة الملك سعود 
- مستشفى الملك خالد التخصصي للعيون 

تتكون من : 
• صالونين واسعَين  
• 2 غرفة نوم  
• 3 دورات مياه  
• حديقة خارجية خاصة 
• الدور العلوي (بنتهاوس)  

*الخدمات والمرافق:*  
• مسبح  
• نادي رياضي  
• أمن وصيانة على مدار الساعة  
• محلات تجارية، بقالات، ومطاعم قريبة من الموقع",24.681399,46.653361,https://images.aqar.fm/webp/750x0/props/020120712_1775732903860.jpg | https://images.aqar.fm/webp/750x0/props/020120716_1775732903928.jpg | https://images.aqar.fm/webp/750x0/props/020120714_1775732903930.jpg | https://images.aqar.fm/webp/750x0/props/020120712_1775732903921.jpg | https://images.aqar.fm/webp/750x0/props/020120715_1775732903933.jpg | https://images.aqar.fm/webp/750x0/props/020120717_1775732903929.jpg | https://images.aqar.fm/webp/750x0/props/020120715_1775732903935.jpg | https://images.aqar.fm/webp/750x0/props/020120710_1775732953549.jpg,8.0,نوره عبدالله مدعث السهلي ,,,2026-04-09,2026-04-09,2026-07-21,66.0,2026-07-26,,,,24528.30188679245,-0.06427667913151258,True
6360625,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6360625,"شقة للبيع في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",2850000.0,137.0,2.0,4.0,1.0,2.0,حي العليا,الرياض,شمال الرياض,"✨ عيش الفخامة على ارتفاع شاهق في قلب الرياض!
هل تحلم بإطلالة ساحرة على برج المملكة؟ الآن الفرصة بين يديك!
شقة فاخرة بتصميم راقٍ وتشطيبات استثنائية، مؤثثة بالكامل بأثاث فاخر  – فقط للأشخاص الذين يبحثون عن التميّز.

🏢 فرصة استثمارية نادرة – شقة فاخرة للبيع في برج داماك - براماونت

📍 الموقع: برج داماك - براماونت، الرياض
💰 السعر: 2,850,000 ريال
📐 المساحة: 140 متر مربع
🏙️ الطابق: 31
🌅 الواجهة: شرقية بإطلالة بانورامية ساحرة على برج المملكة وطريق الملك فهد

🛋️ تفاصيل الشقة:
🛏️ غرفتان نوم
🛋️ صالة معيشة وصالة طعام
🚿 4 حمّامات
🧹 غرفة خادمة أو مستودع
🍽️ مطبخ
🛋️ مؤثثة بالكامل بأثاث فاخر 

✨ مزايا البرج والخدمات:
🚗 مواقف سيارات في القبو
💪 نادي رياضي متكامل
🧖‍♂️🧖‍♀️ سبا للرجال والنساء
🏊‍♂️🏊‍♀️ مسابح منفصلة للرجال والنساء
🛡️ أمن وحراسة على مدار الساعة
👨‍💼 خدمة استقبال راقية
🏢 قاعات اجتماعات خاصة",24.709901,46.672276,https://images.aqar.fm/webp/750x0/props/018584723_1756675127369.jpg | https://images.aqar.fm/webp/750x0/props/018584727_1756675590933.jpg | https://images.aqar.fm/webp/750x0/props/018584725_1756675521804.jpg | https://images.aqar.fm/webp/750x0/props/018584728_1756675151587.jpg | https://images.aqar.fm/webp/750x0/props/018584729_1756675236286.jpg | https://images.aqar.fm/webp/750x0/props/018584729_1756675303331.jpg | https://images.aqar.fm/webp/750x0/props/018584722_1756675497243.jpg | https://images.aqar.fm/webp/750x0/props/018584721_1756675552885.jpg | https://images.aqar.fm/webp/750x0/props/018584727_1756675210551.jpg | https://images.aqar.fm/webp/750x0/props/018584720_1756675373950.jpg | https://images.aqar.fm/webp/750x0/props/018584722_1756675221594.jpg | https://images.aqar.fm/webp/750x0/props/018584724_1756675268146.jpg | https://images.aqar.fm/webp/750x0/props/018584724_1756675396968.jpg | https://images.aqar.fm/webp/750x0/props/018584726_1756675287335.jpg | https://images.aqar.fm/webp/750x0/props/018584728_1756675426994.jpg | https://images.aqar.fm/webp/750x0/props/018584721_1756675435589.jpg | https://images.aqar.fm/webp/750x0/props/018584727_1756675467546.jpg,17.0,محمد عبدالعزيز محمد المطلق,شركة ميم العربية العقارية,1.0,2025-08-31,2025-08-31,2026-07-21,1336.0,2026-07-22,,,,20802.919708029196,-0.06421651578736387,True
6629038,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/طريق-الملك-فهد-حي-العليا-الرياض-منطقة-الرياض-6629038,"شقة للبيع في شارع طريق الملك فهد, حي العليا, مدينة الرياض, منطقة الرياض",2700000.0,118.0,2.0,3.0,1.0,2.0,حي العليا,الرياض,شمال الرياض,شقة غرفتين وصالة و3 دورات مياه في برج داماك على طريق الملك فهد الفرعي مؤثثة بالكامل جميع الغرف والصالة مطله على طريق الملك فهد وبرج المملكه موقع مميز جدا يوجد خدمات للبرج مسبح وحمام بخار ونادي رياضي مطل,24.709539,46.67218,https://images.aqar.fm/webp/750x0/props/006698148_1774167683781.jpg | https://images.aqar.fm/webp/750x0/props/006698145_1774167779198.jpg | https://images.aqar.fm/webp/750x0/props/006698146_1774167779195.jpg | https://images.aqar.fm/webp/750x0/props/006698143_1774167778961.jpg | https://images.aqar.fm/webp/750x0/props/006698141_1774167778990.jpg | https://images.aqar.fm/webp/750x0/props/006698140_1774167778996.jpg | https://images.aqar.fm/webp/750x0/props/006698147_1774169034327.jpg | https://images.aqar.fm/webp/750x0/props/006698148_1774170105901.jpg | https://images.aqar.fm/webp/750x0/props/006698147_1774170105925.jpg | https://images.aqar.fm/webp/750x0/props/006698146_1774170105944.jpg | https://images.aqar.fm/webp/750x0/props/006698147_1774170105961.jpg | https://images.aqar.fm/webp/750x0/props/006698146_1774170105956.jpg | https://images.aqar.fm/webp/750x0/props/006698149_1774170105976.jpg | https://images.aqar.fm/webp/750x0/props/006698145_1774170105960.jpg,14.0,علي محسن حامد المكرمي,,,2026-03-22,2026-03-22,2026-07-24,414.0,2026-07-26,,,,22881.35593220339,-0.06371582617983518,True
6535368,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-الملك-فهد-الفرعي-حي-العليا-مدينة-الرياض-منطقة-الرياض-6535368,"شقة للبيع في شارع الملك فهد الفرعي, حي العليا, مدينة الرياض, منطقة الرياض",1950000.0,91.0,1.0,2.0,1.0,3.0,حي العليا,الرياض,شمال الرياض,"🏙 Luxury Fully Furnished Apartment for Sale – DAMAC Tower | Olaya
📍 King Fahd Road | 14th Floor

Elegant apartment in one of DAMAC’s finest towers, ideal for luxury living or prime investment.

✨ Features:
	•	Fully furnished
	•	1 Bedroom | 2 Bathrooms
	•	Open-plan living with floor-to-ceiling glass
	•	Fully equipped kitchen
	•	Central AC | Smart access
	•	Security system with CCTV
	•	Private basement parking

🏢 Amenities:
	•	Gym (Men & Women)
	•	Swimming pool
	•	Guest lounge
	•	Grand lobby

💰 Price: SAR 1,950,000",24.709947,46.67256,https://images.aqar.fm/webp/750x0/props/048893742_1767645400408.jpg | https://images.aqar.fm/webp/750x0/props/048893749_1767645577648.jpg | https://images.aqar.fm/webp/750x0/props/048893748_1767645577646.jpg | https://images.aqar.fm/webp/750x0/props/048893742_1767645577647.jpg | https://images.aqar.fm/webp/750x0/props/048893743_1767645577630.jpg | https://images.aqar.fm/webp/750x0/props/048893749_1767645577666.jpg | https://images.aqar.fm/webp/750x0/props/048893746_1767645577677.jpg | https://images.aqar.fm/webp/750x0/props/048893745_1767645540116.jpg | https://images.aqar.fm/webp/750x0/props/048893749_1767645540173.jpg | https://images.aqar.fm/webp/750x0/props/048893745_1767645540140.jpg | https://images.aqar.fm/webp/750x0/props/048893743_1767645660799.jpg | https://images.aqar.fm/webp/750x0/props/048893749_1767645540119.jpg | https://images.aqar.fm/webp/750x0/props/048893748_1767645540133.jpg | https://images.aqar.fm/webp/750x0/props/048893749_1767645660799.jpg | https://images.aqar.fm/webp/750x0/props/048893745_1767645660799.jpg | https://images.aqar.fm/webp/750x0/props/048893742_1767645660782.jpg | https://images.aqar.fm/webp/750x0/props/048893746_1767645540132.jpg | https://images.aqar.fm/webp/750x0/props/048893747_1767645540117.jpg | https://images.aqar.fm/webp/750x0/props/048893748_1767645540151.jpg,19.0,معاذ بن صالح بن عبدالرحمن العريمه,,,2026-01-05,2026-01-05,2026-07-21,186.0,2026-07-22,,,,21428.571428571428,-0.06146485018485248,True
6639832,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-رقم-16-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6639832,"شقة للبيع في شارع رقم 16, حي الصحافة, مدينة الرياض, منطقة الرياض",1930000.0,88.0,1.0,2.0,1.0,0.0,حي الصحافة,الرياض,شمال الرياض,"(الفيديو لذات النموذج )

شقة للبيع في الطابق 15، غرفة نوم واحدة
ضمن مشروع مينا رايز

تقع الشقة في برج يتكون من 49 شقة

مواصفات الشقة:
• المساحة الإجمالية: 88 م²
• الدور 15
• موقف خاص (القبو)
• بلكونة

مرافق المبنى:
	•	أندية رجالية / نسائية
	•	لاونج مشترك
	•	مساحة مكتبية

⸻
للتواصل : 0503993507",24.788527,46.635047,https://images.aqar.fm/webp/750x0/props/007274967_1775211460965.jpg | https://images.aqar.fm/webp/750x0/props/007274967_1775211460982.jpg | https://images.aqar.fm/webp/750x0/props/007274963_1775211461002.jpg | https://images.aqar.fm/webp/750x0/props/007274968_1775211460968.jpg,4.0,راكان صالح سليم الحمين,شركة دهليز للخدمات العقارية,1.0,2026-04-03,2026-06-29,2026-07-22,1218.0,2026-07-22,,,,21931.81818181818,-0.060881640329632614,True
6491421,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-ابن-مطير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6491421,"شقة للبيع في شارع ابن مطير, حي المهدية, مدينة الرياض, منطقة الرياض",1100000.0,24.0,3.0,,,0.0,حي المهدية,الرياض,غرب الرياض,"✨ شقة للبيع – تصميم راقٍ وموقع مميز

للبيع شقة راقية بتشطيب فاخر في أحد أفضل المواقع الحيوية، تتميز بتوزيع عملي ومساحات واسعة تمنحك راحة وخصوصية عالية.

🔹 مميزات الشقة:
	•	مساحة واسعة بتوزيع مثالي لغرف المعيشة والنوم
	•	تشطيب حديث وفاخر باستخدام مواد عالية الجودة
	•	صالة كبيرة بإضاءة مخفية وجبس احترافي
	•	غرف نوم مريحة منها غرفة ماستر بحمام خاص
	•	4 غرف نوم بتشطيبات راقية
	•	نظام عزل ممتاز للحرارة والصوت
	•	ضمانات على السباكة والكهرباء
	•	موقف خاص للسيارة
	•	مصعد حديث في المبنى

🔹 مميزات الموقع:
	•	قريب من جميع الخدمات (مدارس – أسواق – مساجد – حدائق)
	•	سهولة الوصول للطرق الرئيسية
	•	حي هادئ وراقي

🔹 مناسبة لـ:

العائلات – الاستثمار – الباحثين عن سكن راقي بتكلفة مناسبة",24.661985,46.529775,https://images.aqar.fm/webp/750x0/props/013322825_1764761866295.jpg | https://images.aqar.fm/webp/750x0/props/013322826_1764761883509.jpg | https://images.aqar.fm/webp/750x0/props/013322826_1764761883518.jpg | https://images.aqar.fm/webp/750x0/props/013322829_1764761883515.jpg | https://images.aqar.fm/webp/750x0/props/013322826_1764761883504.jpg | https://images.aqar.fm/webp/750x0/props/013322822_1764761899083.jpg | https://images.aqar.fm/webp/750x0/props/013322825_1764761899099.jpg | https://images.aqar.fm/webp/750x0/props/013322820_1764761899102.jpg | https://images.aqar.fm/webp/750x0/props/013322827_1764761899102.jpg | https://images.aqar.fm/webp/750x0/props/013322828_1764761899102.jpg | https://images.aqar.fm/webp/750x0/props/013322822_1764761899100.jpg | https://images.aqar.fm/webp/750x0/props/013322821_1764761899108.jpg | https://images.aqar.fm/webp/750x0/props/013322825_1764761899086.jpg | https://images.aqar.fm/webp/750x0/props/013322827_1764761915780.jpg | https://images.aqar.fm/webp/750x0/props/013322822_1764761915786.jpg | https://images.aqar.fm/webp/750x0/props/013322821_1764761915798.jpg | https://images.aqar.fm/webp/750x0/props/013322820_1764761915795.jpg | https://images.aqar.fm/webp/750x0/props/013322827_1764761915796.jpg | https://images.aqar.fm/webp/750x0/props/013322821_1764761915788.jpg | https://images.aqar.fm/webp/750x0/props/013322820_1764761915792.jpg | https://images.aqar.fm/webp/750x0/props/013322823_1764761915794.jpg | https://images.aqar.fm/webp/750x0/props/013322829_1764761922746.jpg | https://images.aqar.fm/webp/750x0/props/013322822_1764761922742.jpg | https://images.aqar.fm/webp/750x0/props/013322827_1764761922757.jpg | https://images.aqar.fm/webp/750x0/props/013322823_1764761922755.jpg,25.0,يوسف جهز محمد العتيبي,شركة نوس العقارية شركة شخص واحد,1.0,2025-12-03,2025-12-03,2026-07-22,59.0,2026-07-23,,,,45833.333333333336,-0.06051254406536577,True
6494369,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-ابن-مطير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6494369,"شقة للبيع في شارع ابن مطير, حي المهدية, مدينة الرياض, منطقة الرياض",1100000.0,24.0,3.0,,,0.0,حي المهدية,الرياض,غرب الرياض,"شقة للبيع في حي المهدية – مساحة 124م²

شقة جديدة بتشطيب راقٍ وتصميم حديث، تتميز بنوافذ كبيرة تمنح الشقة إضاءة ممتازة .

المواصفات:

3 غرف نوم

تكييف مركزي

الكهرب سمارت هوم

صالة واسعة بإضاءة مخفية

دورات مياه بتشطيب حديث

عمر العقار جديد تمامًا

الموقع:

حي المهدية

قريبة من جميع الخدمات

مبنى حديث بواجهة جميلة",24.661985,46.529775,https://images.aqar.fm/webp/750x0/props/027286035_1764958735491.jpg | https://images.aqar.fm/webp/750x0/props/027286036_1764958747932.jpg | https://images.aqar.fm/webp/750x0/props/027286035_1764958747932.jpg | https://images.aqar.fm/webp/750x0/props/027286034_1764958748075.jpg | https://images.aqar.fm/webp/750x0/props/027286031_1764958747940.jpg | https://images.aqar.fm/webp/750x0/props/027286033_1764958747955.jpg | https://images.aqar.fm/webp/750x0/props/027286036_1764958748084.jpg | https://images.aqar.fm/webp/750x0/props/027286035_1764958748147.jpg | https://images.aqar.fm/webp/750x0/props/027286031_1764958747948.jpg | https://images.aqar.fm/webp/750x0/props/027286035_1764958772913.jpg | https://images.aqar.fm/webp/750x0/props/027286032_1764958773077.jpg | https://images.aqar.fm/webp/750x0/props/027286033_1764958773070.jpg | https://images.aqar.fm/webp/750x0/props/027286031_1764958772966.jpg | https://images.aqar.fm/webp/750x0/props/027286037_1764958772934.jpg | https://images.aqar.fm/webp/750x0/props/027286034_1764958772912.jpg | https://images.aqar.fm/webp/750x0/props/027286038_1764958772944.jpg | https://images.aqar.fm/webp/750x0/props/027286039_1764958772957.jpg,17.0,يوسف جهز محمد العتيبي,شركة نوس العقارية شركة شخص واحد,1.0,2025-12-05,2025-12-05,2026-07-21,76.0,2026-07-26,,,,45833.333333333336,-0.06051254406536577,True
